_time,_value,CTYPE,CTYPEC,ETYPE,_field
2026-04-12 07:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 07:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 07:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 08:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 08:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 08:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 08:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 08:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 08:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 09:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 09:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 09:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 09:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 09:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 09:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 10:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 10:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 10:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 10:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 10:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 10:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 11:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 11:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 11:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 11:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 11:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 11:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 12:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 12:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 12:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 12:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 12:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 12:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 13:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 13:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 13:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 13:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 13:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 13:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 14:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 14:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 14:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 14:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 14:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 14:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 15:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 15:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 15:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 15:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 15:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 15:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 16:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 16:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 16:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 16:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 16:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 16:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:20:00+00:00,-0.995,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:30:00+00:00,-0.99,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:35:00+00:00,-0.9833333333333334,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:40:00+00:00,-0.97,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:45:00+00:00,-0.96,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:50:00+00:00,-0.95,electricity,generation,solarpanel,POW_FACT
2026-04-12 17:55:00+00:00,-0.9433333333333334,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:00:00+00:00,-0.9185714285714288,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:05:00+00:00,-0.855,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:10:00+00:00,-0.7750000000000001,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:15:00+00:00,-0.663076923076923,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:20:00+00:00,-0.4781249999999999,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:25:00+00:00,-0.2,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:30:00+00:00,-0.0757142857142857,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:35:00+00:00,0.002,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:40:00+00:00,0.03125,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:45:00+00:00,0.05,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:50:00+00:00,0.065,electricity,generation,solarpanel,POW_FACT
2026-04-12 18:55:00+00:00,0.0555555555555555,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:00:00+00:00,0.0575,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:05:00+00:00,-0.245,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:10:00+00:00,-0.26,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:15:00+00:00,-0.266,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:25:00+00:00,-0.2753333333333333,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:35:00+00:00,-0.28,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:45:00+00:00,-0.28,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:50:00+00:00,-0.2833333333333334,electricity,generation,solarpanel,POW_FACT
2026-04-12 19:55:00+00:00,-0.2850000000000001,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:00:00+00:00,-0.2850000000000001,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:05:00+00:00,-0.2866666666666667,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:15:00+00:00,-0.29,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:25:00+00:00,-0.29,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:35:00+00:00,-0.2928571428571428,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:40:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:45:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:50:00+00:00,-0.2953846153846153,electricity,generation,solarpanel,POW_FACT
2026-04-12 20:55:00+00:00,-0.2945454545454545,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:00:00+00:00,-0.2949999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:05:00+00:00,-0.2952173913043477,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:10:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:15:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:20:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:25:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:30:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:40:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:45:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 21:50:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:00:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:10:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:20:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:30:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:40:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:45:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 22:55:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 23:05:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 23:15:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 23:25:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 23:35:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 23:45:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-12 23:50:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:00:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:10:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:20:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:25:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:35:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:45:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 00:55:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 01:05:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 01:15:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 01:25:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-13 01:35:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 01:45:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 01:50:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:00:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:10:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:20:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:30:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:40:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:45:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 02:55:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 03:05:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 03:15:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 03:25:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 03:35:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 03:45:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 03:55:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:05:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:15:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:25:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:35:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:45:00+00:00,-0.0266666666666666,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:50:00+00:00,-0.0452380952380952,electricity,generation,solarpanel,POW_FACT
2026-04-13 04:55:00+00:00,-0.086875,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:00:00+00:00,-0.2077777777777777,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:05:00+00:00,-0.3976923076923077,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:10:00+00:00,-0.5577777777777777,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:15:00+00:00,-0.705,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:20:00+00:00,-0.8099999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:25:00+00:00,-0.89,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:30:00+00:00,-0.935,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:35:00+00:00,-0.955,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:40:00+00:00,-0.97,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:45:00+00:00,-0.9766666666666666,electricity,generation,solarpanel,POW_FACT
2026-04-13 05:55:00+00:00,-0.984,electricity,generation,solarpanel,POW_FACT
2026-04-13 06:05:00+00:00,-0.99,electricity,generation,solarpanel,POW_FACT
2026-04-13 06:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 06:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 06:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 06:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 06:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 07:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 07:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 07:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 07:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 07:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 07:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 08:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 08:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 08:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 08:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 08:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 08:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 09:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 09:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 09:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 09:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 09:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 09:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 10:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 11:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 11:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 11:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 12:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 13:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 13:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 14:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 14:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 14:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 15:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 15:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-13 16:25:00+00:00,-0.9875,electricity,generation,solarpanel,POW_FACT
2026-04-13 16:30:00+00:00,-0.965,electricity,generation,solarpanel,POW_FACT
2026-04-13 16:35:00+00:00,-0.954,electricity,generation,solarpanel,POW_FACT
2026-04-13 17:35:00+00:00,-0.925,electricity,generation,solarpanel,POW_FACT
2026-04-13 17:40:00+00:00,-0.8374999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-13 17:45:00+00:00,-0.7054545454545454,electricity,generation,solarpanel,POW_FACT
2026-04-13 17:50:00+00:00,-0.5750000000000001,electricity,generation,solarpanel,POW_FACT
2026-04-13 17:55:00+00:00,-0.4974999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-13 18:00:00+00:00,-0.532,electricity,generation,solarpanel,POW_FACT
2026-04-13 19:05:00+00:00,-0.2366666666666666,electricity,generation,solarpanel,POW_FACT
2026-04-13 19:10:00+00:00,-0.241875,electricity,generation,solarpanel,POW_FACT
2026-04-13 19:15:00+00:00,-0.245,electricity,generation,solarpanel,POW_FACT
2026-04-13 19:20:00+00:00,-0.2483333333333333,electricity,generation,solarpanel,POW_FACT
2026-04-13 19:25:00+00:00,-0.25,electricity,generation,solarpanel,POW_FACT
2026-04-13 19:30:00+00:00,-0.262,electricity,generation,solarpanel,POW_FACT
2026-04-13 20:55:00+00:00,-0.29,electricity,generation,solarpanel,POW_FACT
2026-04-13 21:05:00+00:00,-0.29,electricity,generation,solarpanel,POW_FACT
2026-04-13 21:15:00+00:00,-0.29,electricity,generation,solarpanel,POW_FACT
2026-04-13 21:20:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-13 21:25:00+00:00,-0.295,electricity,generation,solarpanel,POW_FACT
2026-04-13 23:05:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 23:15:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-13 23:25:00+00:00,-0.2963636363636363,electricity,generation,solarpanel,POW_FACT
2026-04-13 23:30:00+00:00,-0.2946666666666667,electricity,generation,solarpanel,POW_FACT
2026-04-13 23:35:00+00:00,-0.3,electricity,generation,solarpanel,POW_FACT
2026-04-14 01:25:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 01:30:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 01:35:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 01:40:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 01:45:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 01:55:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 02:00:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 02:05:00+00:00,-0.3054545454545454,electricity,generation,solarpanel,POW_FACT
2026-04-14 02:10:00+00:00,-0.3046153846153845,electricity,generation,solarpanel,POW_FACT
2026-04-14 02:15:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:15:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:20:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:25:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:30:00+00:00,-0.305,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:35:00+00:00,-0.3053846153846153,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:40:00+00:00,-0.0736363636363636,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:45:00+00:00,-0.1095454545454545,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:50:00+00:00,-0.254090909090909,electricity,generation,solarpanel,POW_FACT
2026-04-14 04:55:00+00:00,-0.4600000000000001,electricity,generation,solarpanel,POW_FACT
2026-04-14 05:00:00+00:00,-0.6228571428571428,electricity,generation,solarpanel,POW_FACT
2026-04-14 05:05:00+00:00,-0.7527272727272727,electricity,generation,solarpanel,POW_FACT
2026-04-14 05:10:00+00:00,-0.8536363636363636,electricity,generation,solarpanel,POW_FACT
2026-04-14 05:15:00+00:00,-0.9114285714285714,electricity,generation,solarpanel,POW_FACT
2026-04-14 07:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 08:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 08:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 08:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 08:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 08:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 08:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 12:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 12:25:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 12:35:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 12:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 12:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 13:05:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 13:15:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 13:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 13:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 13:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-14 17:30:00+00:00,-0.955,electricity,generation,solarpanel,POW_FACT
2026-04-14 17:35:00+00:00,-0.9433333333333334,electricity,generation,solarpanel,POW_FACT
2026-04-14 17:40:00+00:00,-0.9333333333333336,electricity,generation,solarpanel,POW_FACT
2026-04-14 17:45:00+00:00,-0.916,electricity,generation,solarpanel,POW_FACT
2026-04-14 17:50:00+00:00,-0.87,electricity,generation,solarpanel,POW_FACT
2026-04-14 17:55:00+00:00,-0.86,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:00:00+00:00,-0.8699999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:05:00+00:00,-0.87,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:10:00+00:00,-0.806,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:15:00+00:00,-0.7349999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:20:00+00:00,-0.6354545454545455,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:25:00+00:00,-0.4772222222222223,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:30:00+00:00,-0.2395,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:35:00+00:00,-0.0712,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:40:00+00:00,0.0055555555555555,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:45:00+00:00,0.0311111111111111,electricity,generation,solarpanel,POW_FACT
2026-04-14 18:50:00+00:00,0.064,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:00:00+00:00,0.0566666666666666,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:05:00+00:00,0.0566666666666666,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:10:00+00:00,-0.0257142857142857,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:15:00+00:00,-0.2299999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:20:00+00:00,-0.2299999999999999,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:25:00+00:00,-0.2445454545454546,electricity,generation,solarpanel,POW_FACT
2026-04-14 19:30:00+00:00,-0.24,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:00:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:05:00+00:00,-0.2846153846153847,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:10:00+00:00,-0.2852631578947369,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:15:00+00:00,-0.2847826086956523,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:20:00+00:00,-0.2844444444444445,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:25:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:30:00+00:00,-0.2842857142857143,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:35:00+00:00,-0.27,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:40:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:45:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:50:00+00:00,-0.27,electricity,generation,solarpanel,POW_FACT
2026-04-15 00:55:00+00:00,-0.27,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:05:00+00:00,-0.276,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:15:00+00:00,-0.28,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:25:00+00:00,-0.275,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:30:00+00:00,-0.27,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:40:00+00:00,-0.27,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:50:00+00:00,-0.2775,electricity,generation,solarpanel,POW_FACT
2026-04-15 01:55:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 02:00:00+00:00,-0.28,electricity,generation,solarpanel,POW_FACT
2026-04-15 02:05:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 02:10:00+00:00,-0.2825,electricity,generation,solarpanel,POW_FACT
2026-04-15 02:15:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 02:20:00+00:00,-0.285,electricity,generation,solarpanel,POW_FACT
2026-04-15 07:50:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:00:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:10:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:20:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:30:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:40:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:45:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
2026-04-15 08:55:00+00:00,-1.0,electricity,generation,solarpanel,POW_FACT
